,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,6149.6025,1030.3854,8233.572,3465.6929,5917.2217,6155.549,46425.93,2884.6553,710.8576,23032.477,8509.186,47473.277,4426.616,1515.3469,3718.8125,2400.5942,2002.8752,26224.611,937.96436,611.5347,594.57294,293.90872,721.16187,10298.206,13204.0,13969.82,4628.9243,4998.3813,3631.4617,13539.59,1229.5188,2745.8438
1,6208.3354,1019.8992,8184.321,3455.996,5915.7803,6187.8545,46737.625,2858.2573,709.19745,22929.184,8577.935,47499.45,4408.7983,1508.5717,3764.5996,2353.748,1995.1177,25505.39,948.1737,609.1061,595.86,288.10458,717.16547,10172.825,13312.726,13967.974,4591.8013,5030.1094,3641.772,13501.943,1236.7161,2745.2317
2,6050.13,1061.3522,8069.1987,3496.852,5877.0854,6201.408,46449.473,2910.5908,707.6504,22969.965,8400.039,47203.465,4504.9033,1562.4108,3672.625,2440.979,1976.887,26276.693,944.38916,608.7964,592.0813,300.32657,714.3854,10228.276,13322.643,13931.215,4604.696,5002.061,3679.8535,13575.057,1238.1785,2749.1016
3,6157.3975,1025.9403,8166.277,3479.1433,5911.549,6154.6797,46382.645,2864.776,712.0349,22916.816,8584.01,47363.508,4417.424,1507.6647,3723.853,2372.9402,1999.0251,25806.03,946.6918,609.1626,597.92944,289.87115,718.1034,10240.792,13334.671,13931.326,4628.592,5027.2144,3627.378,13571.578,1227.7026,2742.827
4,6141.211,1028.7035,8207.468,3462.4392,5908.1514,6144.3555,46311.8,2876.5845,708.7559,22951.643,8506.483,47327.816,4418.59,1511.3016,3715.6646,2390.3484,2000.9656,26098.24,936.9182,610.16565,593.1089,292.93402,719.88306,10276.547,13215.711,13938.111,4616.0664,4995.4204,3629.0496,13517.701,1227.0459,2740.3882
5,6151.8696,1029.9954,8196.904,3467.2852,5921.9346,6153.008,46349.242,2876.8635,708.4181,22957.488,8521.313,47345.805,4412.5146,1510.2942,3724.4155,2390.2026,2000.3057,26026.934,938.2455,610.1534,592.6907,292.36807,721.1016,10290.323,13291.953,13949.804,4625.3516,5002.949,3642.4922,13536.947,1227.2372,2739.3582
6,6160.797,1031.2467,8192.889,3469.54,5897.766,6157.1265,46501.742,2875.2275,712.26465,22998.598,8538.37,47235.15,4433.9033,1514.1846,3726.96,2387.0012,1999.0361,26154.59,946.171,610.6692,598.778,291.64337,716.54254,10275.94,13233.875,13970.523,4628.251,5021.448,3621.0015,13535.81,1231.8431,2745.9858
7,6202.275,1029.872,8227.409,3440.87,5875.631,6196.6235,46739.523,2854.6938,707.9757,23051.695,8510.662,47364.6,4424.0386,1525.6106,3770.4692,2362.0518,1996.5293,25988.29,941.7848,610.422,591.14716,292.6991,717.77405,10206.361,13138.56,14050.346,4560.8843,5001.4863,3659.9292,13464.613,1243.6902,2749.379
8,6152.678,1027.7048,8206.189,3465.625,5900.411,6158.294,46491.44,2872.282,713.7445,23015.602,8548.739,47413.7,4421.752,1512.9006,3718.29,2386.3623,2000.1157,26113.164,945.3107,610.6755,599.1259,291.50406,716.7566,10254.715,13215.369,13952.074,4630.0034,5010.175,3611.475,13551.922,1230.1938,2747.6804
9,6160.669,1031.5426,8209.986,3469.8423,5905.6743,6162.144,46533.766,2879.8079,712.9052,23038.61,8534.988,47351.58,4434.5024,1515.9955,3725.7207,2393.8071,2000.333,26211.582,945.02435,611.3421,598.5244,292.39178,717.8052,10286.18,13226.219,13980.959,4634.166,5017.6387,3623.4768,13547.742,1232.2266,2748.1277
