,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,7280.1865,1589.9182,9011.1045,4734.284,5083.0225,6765.449,53902.68,3409.808,746.56903,33973.57,7160.119,48148.258,7272.4116,2507.9521,5265.709,2696.943,2034.9124,40262.188,1087.447,677.1844,678.81824,509.11517,880.3951,13457.3955,11519.469,18789.678,7425.3857,6845.1436,4521.276,12051.046,1691.957,3220.4097
1,7162.287,1464.8452,9087.625,3734.2446,6740.085,6209.6016,50278.414,3053.9844,825.84424,27831.71,8871.83,49759.445,4867.6157,1916.6912,4230.2847,2836.8037,1868.7712,35193.5,1199.9241,799.7963,717.41174,319.95944,918.5616,12319.063,13817.58,15696.803,5889.25,5383.3115,4354.645,15231.957,1426.2329,2965.2388
2,6959.53,1576.5684,8504.0625,4384.7095,5568.3955,6272.841,49667.586,3390.2593,756.66565,26673.371,9012.872,47642.445,5525.9688,1983.1982,4712.859,3019.0435,1980.3445,30880.668,1140.5201,692.7201,706.6129,399.58417,1060.4851,11403.927,13681.668,15567.31,5010.4795,5866.6265,5091.216,14321.361,1453.3462,3056.0137
3,6880.134,1328.2151,8432.859,3308.6685,5830.791,6151.913,51447.58,3234.6516,644.1222,33120.758,8138.287,44216.625,5543.859,2098.4492,4558.6953,2685.3623,2008.6859,38421.727,1097.7726,693.5971,645.80225,343.61768,739.25726,12574.881,11638.826,16789.195,6315.3955,6166.8994,4176.587,11467.33,1454.0864,3017.5625
4,6137.2397,1566.8616,8290.858,4046.772,4889.6255,5876.077,46840.523,3157.196,709.1432,26256.906,8190.426,39953.094,6246.8457,2025.4225,4051.627,2982.3428,1926.6897,28634.324,1053.9116,576.78955,686.25226,456.50082,1032.5781,11520.076,11427.014,15450.24,5070.704,5664.437,4681.0493,12085.947,1284.1035,2814.4019
5,7449.963,1574.2214,9469.627,4535.058,6344.124,7186.207,57580.883,3585.9504,1026.7548,29530.828,10271.705,64029.074,6179.2666,2108.0884,4551.9727,3643.962,1933.6227,32143.758,1237.5875,763.6558,834.0669,426.055,1016.9455,13785.551,18950.164,18212.984,6326.1533,5689.1406,5335.0166,18872.404,1425.2373,3100.7476
6,5838.9297,1341.3414,7951.722,3922.0688,4482.7095,5083.1465,43228.695,3283.4956,705.4342,21749.889,8421.78,45276.566,4735.3486,1781.4054,3480.7656,2554.9614,1978.0593,27118.145,929.2543,375.956,674.544,416.49545,1114.7666,10372.724,13694.674,11924.67,5068.9634,4583.0454,5000.7676,13117.507,1032.1732,2601.075
7,6810.96,1481.6436,8905.732,3895.8643,5105.7236,6471.328,51020.008,3239.4473,690.4518,33301.434,6971.4067,41774.094,6072.243,2256.049,4635.4116,2758.941,2067.0981,42181.867,1123.157,799.2293,633.1611,407.7567,830.99023,13629.695,9620.836,17984.453,6134.0684,5807.8423,3989.871,11400.667,1549.3071,2968.2144
8,8248.916,1562.8262,10530.999,4938.2964,5981.199,7801.8447,61148.926,4254.1426,983.4213,35563.81,10057.386,57465.11,6214.534,2256.7979,5011.832,3633.5215,2081.379,39970.83,1332.4128,663.61694,717.7947,420.00073,931.3236,13289.882,15512.076,19397.6,7198.575,7022.9736,5268.63,16464.771,1638.0564,3581.2373
9,6011.717,1570.0841,7876.5986,4595.936,6218.198,5500.5254,42919.45,3185.9905,780.29846,23903.17,8437.954,48611.22,5306.706,1875.7455,3368.7288,3125.8945,1967.4271,25457.95,917.0032,336.4195,650.1892,439.42984,1387.4634,11885.557,13370.092,11552.619,3973.537,5225.049,5474.6416,13773.83,1032.6465,2435.3857
10,6679.1167,1489.6466,8982.105,4378.812,6374.914,6706.118,53907.89,3665.6206,898.6425,28554.55,8749.882,48817.336,5774.5977,2086.4453,4483.9385,3219.8157,2142.959,32291.209,1101.6621,732.35016,771.5134,398.57687,920.05835,11985.148,14075.858,16203.32,6310.5884,5490.0723,4704.9004,14488.707,1551.8696,3018.8591
11,8363.237,1520.5981,10606.819,4828.373,6608.073,8310.128,63480.758,4157.3145,974.1145,33360.844,10299.305,58199.02,5970.2363,2377.3906,5299.46,3764.6353,2176.5808,40287.22,1135.414,804.0779,845.55084,418.02264,1001.1768,14379.428,15859.609,20406.807,7288.998,6705.198,5203.288,17600.002,1659.1077,3632.8198
12,8135.575,1772.3962,10152.27,5652.4453,7212.6763,7543.217,57144.703,4766.461,1248.1289,31145.527,13299.846,78819.63,6608.4507,2393.3489,4671.4565,3808.5242,2197.4866,36047.414,1546.5988,729.7292,945.8903,548.3512,1339.085,13988.67,20608.004,17850.324,7398.224,6376.88,6568.416,22167.463,1569.8313,3446.995
13,8669.395,1781.7102,11135.99,5189.832,7314.2275,8378.152,66860.45,4676.1504,1015.6169,36816.945,10228.577,59889.83,6382.9453,2510.289,5306.617,3766.4587,2094.6584,44915.79,1324.6426,733.96924,861.83167,472.3457,1151.6492,14219.479,17005.902,20758.123,7039.9414,7272.769,6064.32,18476.773,1714.3599,3729.0864
14,6547.9937,1444.2434,9254.67,3971.5164,3663.0125,6838.375,54577.383,3527.5376,772.793,27900.46,9072.581,47625.227,5060.787,1989.1848,4285.547,2970.1018,2073.3413,30787.84,1192.2656,504.97632,739.5462,378.19727,791.89496,11659.344,12689.545,17372.922,5181.9453,5466.4688,4746.584,13633.773,1410.7722,3074.543
15,8068.789,1699.9683,10910.667,5259.6235,7929.165,8248.15,67629.0,4300.6416,1028.069,33095.832,10267.067,68172.984,6498.8438,2415.413,5483.337,3686.047,2145.1284,42862.875,1285.2374,840.4729,820.6793,475.87747,1141.1406,14125.15,16098.219,21194.363,6400.225,6854.478,5982.3965,16876.018,1719.8383,3627.524
16,6759.809,1597.4612,9189.802,4701.657,6119.843,5939.2563,50432.297,3424.9583,788.3015,29127.766,8594.376,51948.867,6123.5854,2078.227,4331.041,3022.7168,2073.2449,34430.55,1087.0323,742.95996,696.8885,410.03482,1085.2899,12554.432,14347.289,16614.79,6053.659,6207.7944,5359.0234,14591.82,1421.0244,3075.1445
17,6634.443,1503.7219,9117.656,3935.5735,4298.4746,5857.7144,49704.703,2974.5132,647.05304,29818.889,7663.494,42011.703,5271.108,1942.1875,4646.4795,2845.9421,1954.346,32638.352,1063.0044,755.1525,677.3855,366.22247,845.93915,11494.82,12075.613,16613.33,5244.685,5402.1055,4293.374,12335.442,1462.0271,3018.3267
18,6142.67,1284.9381,8446.511,3337.4685,5404.282,6001.5547,49467.03,3164.7222,677.5508,26195.334,7525.3057,41238.25,4110.528,1759.8699,4136.3696,2730.0474,1937.785,34359.63,960.3005,682.874,624.22314,330.1959,828.78174,11356.164,10850.094,15041.542,5436.2695,4868.8594,3754.4556,11972.236,1471.2593,2783.5415
19,6586.5776,1533.9288,9314.747,4328.916,4787.5845,6586.49,53298.215,2903.5947,778.3082,30897.95,8552.541,43613.29,7243.4404,2455.6572,5075.431,2964.522,1976.2986,41084.22,1146.0201,726.09143,712.2889,454.93042,819.07605,12209.221,11146.068,17068.455,6617.338,5905.758,4850.1294,13243.605,1691.405,3152.0234
20,7902.6084,1785.6616,10043.202,5423.5967,7318.165,7645.251,59542.234,4491.912,1124.9473,32187.314,12457.849,72974.016,6693.669,2331.2961,4953.607,3883.7024,2083.5205,35005.375,1294.4246,800.64667,837.2481,539.0925,1197.4976,13873.328,21027.398,18600.95,6527.7334,6877.4375,6127.414,20378.629,1617.6104,3339.3228
21,8537.95,1595.9304,10503.221,4660.1177,8666.168,8183.5312,62349.08,4125.8486,920.74146,31316.203,9941.965,58085.836,6849.8687,2447.1978,5465.6953,3678.1274,2180.4277,42422.984,1347.842,836.9848,814.7357,422.53552,977.9908,14314.824,14428.41,20860.236,6928.564,6481.083,5300.468,16313.377,1834.0212,3695.333
22,8121.1763,1768.915,10056.791,5200.0166,6166.129,7735.5273,60275.562,4514.123,904.7811,36006.363,10341.617,58385.594,7152.4736,2453.8472,5098.4033,3957.1404,2160.412,46527.03,1333.1787,724.5007,781.22797,478.89636,1027.3353,15106.797,15759.17,20082.137,7100.233,7010.7554,5661.6787,16133.687,1802.5068,3645.9038
23,6706.5083,1655.1843,9298.143,4746.619,6115.0957,6723.339,52870.8,3673.6912,779.8677,29219.672,9522.243,50738.734,5882.262,2304.543,4562.6475,3420.3728,2052.962,35215.145,1186.3441,578.43884,750.4683,470.8995,1118.5352,12719.518,13596.859,15978.457,5901.128,6036.244,5560.1455,13819.25,1472.1348,3134.332
24,5872.7666,1270.5542,7985.368,3882.2996,4208.764,5641.0444,43483.75,2478.0205,667.8716,27129.564,7734.0225,39713.68,5002.545,1840.6357,3931.4521,2331.0396,1947.4661,30053.86,917.1437,509.00458,590.86584,380.88684,868.83936,10397.585,10607.298,12993.264,5114.795,4625.5806,3753.8735,11314.295,1197.1278,2661.7273
25,6189.8936,1379.6232,8143.46,3564.4822,6466.5693,5851.5127,45862.387,3047.4863,681.2956,26093.848,7077.1143,39726.46,5071.1685,1835.4152,4153.1416,2463.859,1977.6079,31373.482,1031.2603,528.57227,659.73694,346.4917,803.41504,11240.817,11418.205,14630.457,5383.827,4867.682,4149.6855,11206.127,1317.2378,2833.464
26,8150.19,1527.219,9795.434,4657.8716,5487.8633,7573.3438,59131.75,3761.2822,891.28735,33555.535,9028.538,52346.82,6183.239,2339.5142,5155.9023,3154.232,2026.4329,43733.9,1247.4001,819.48303,677.0509,433.7679,802.7443,13813.846,14180.349,20281.797,6460.1064,7042.542,4869.7534,15803.555,1745.215,3612.6514
27,6917.9023,1474.2865,8798.183,4777.2295,4938.124,6301.8555,50971.973,3131.4214,818.49695,27290.402,8884.369,50164.04,5599.5312,1968.4377,4435.0513,3277.5886,2166.4487,32576.367,1159.3701,733.2803,710.93066,392.45386,1018.3641,12045.876,13604.703,15987.801,5847.3105,5966.2153,4959.0693,13354.0625,1588.8596,3218.9736
28,7467.5527,1767.6113,9772.774,5036.9297,8208.681,7299.266,58873.04,3805.5732,947.2566,27527.545,10635.119,52263.555,7195.802,2389.2368,4781.7227,3444.9976,2074.1943,36436.633,1233.3976,679.79407,869.2175,507.74167,1163.6682,13867.341,16521.082,17876.314,6636.166,6935.0654,6216.876,17733.852,1614.7493,3404.711
29,5250.984,1335.098,7462.339,3796.3623,4558.2075,4159.854,38107.055,2940.3403,564.5854,25077.69,6609.563,33872.21,5341.4014,1916.9761,3276.9927,2335.5647,1823.0563,29228.078,863.9722,553.83813,611.77435,416.01233,1076.0779,9834.198,8604.933,10805.144,4616.5166,4218.318,3841.4993,10999.527,1048.5818,2247.024
30,9237.937,1899.9509,11692.423,5813.799,7606.318,8947.547,72265.83,4831.1914,1083.4309,37423.043,11507.205,83800.64,7414.092,2770.6997,5717.491,3966.1978,2196.8389,45975.617,1396.133,787.6354,928.2922,559.81647,1378.7175,15911.142,20208.545,21946.453,7657.4844,7289.395,6674.9297,20094.148,1870.8949,3968.6562
31,7358.8086,1465.4777,9562.394,4198.035,4961.751,6856.1865,54267.47,3693.7551,967.9557,28971.16,10458.018,59366.617,6025.003,2071.3948,4468.8477,2972.7593,1992.3884,34906.53,1135.775,577.83704,734.88745,425.47977,901.04034,13042.26,16328.141,16411.414,6080.08,5944.087,4848.9277,17175.45,1485.8406,3107.3914
32,7768.0566,1561.9358,9893.424,4612.2666,5571.216,6976.3755,58048.938,3534.7937,886.2811,31872.656,9237.196,54506.746,5885.1562,2220.8042,4609.6416,3372.9204,2114.2559,34683.67,1289.4891,591.8792,705.39636,430.7067,1015.89777,13024.23,16052.163,17756.98,6112.3076,6330.9404,5166.7334,16415.803,1605.3279,3354.8652
33,8445.145,1701.7368,10697.125,5479.8545,7494.344,8999.199,69269.88,4369.159,1022.451,35991.895,11177.529,63109.08,6420.4277,2527.2607,5180.365,3914.207,2003.8269,43283.664,1399.4263,795.42523,905.0596,525.74274,1090.0155,14320.462,18113.984,19334.455,7169.91,7217.3086,5970.1836,19716.775,1924.812,3810.5627
