,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,6350.107,1050.3507,8581.221,3664.48,6204.498,6310.078,47860.58,2960.1294,751.8738,23105.406,9116.45,51777.117,4350.1406,1522.0596,3789.9265,2541.8618,2022.5142,25205.943,954.4003,625.95416,611.61523,307.6798,793.9785,10232.215,14373.541,14066.744,4756.855,5077.4746,4009.963,14505.168,1225.1022,2801.9534
1,5699.007,967.7941,7729.0454,3105.7966,5376.134,5665.79,44594.695,2707.2627,630.3329,22913.486,7589.6533,40076.87,4387.0586,1473.3,3558.5935,2291.6885,1963.1885,26813.385,887.01227,599.63806,547.3115,270.62268,620.69104,10024.741,11475.419,13392.326,4610.6436,4748.2754,3117.9133,11833.625,1197.5367,2600.5178
2,5910.429,986.95526,7886.6685,3216.0454,5520.6646,5840.901,45613.324,2780.818,661.90894,22796.3,7931.9697,41874.89,4425.499,1476.5354,3627.7861,2338.5203,1973.5771,26765.049,917.14264,606.2404,570.8937,275.7035,646.0304,10117.846,11980.548,13596.496,4597.874,4864.0225,3273.984,12348.953,1211.7688,2650.684
3,6064.451,1011.2361,8185.5425,3403.5986,5862.8003,6006.246,46192.92,2834.267,707.03973,22447.395,8575.923,46645.836,4277.204,1468.8245,3678.6885,2428.306,1999.9141,25024.652,930.01184,611.62006,590.22656,286.67474,717.78894,9988.811,13319.928,13678.303,4573.3022,4932.1504,3644.3606,13446.009,1200.5503,2709.1587
4,6017.7744,1004.8724,8088.351,3345.0474,5753.824,5958.9175,46034.71,2817.1763,693.22327,22587.531,8383.802,45175.375,4330.0586,1473.4658,3663.8538,2398.147,1991.8779,25603.975,926.98425,609.72186,584.42487,283.37582,696.56525,10032.223,12895.789,13663.859,4585.789,4915.766,3529.5544,13095.243,1205.6526,2692.778
5,7137.9297,1138.7452,9320.273,4373.1084,6877.1953,7138.1577,51663.64,3264.874,857.1107,24512.605,10414.605,63302.484,4917.078,1678.8123,4072.252,2678.9382,2054.2417,26996.04,1041.183,654.738,673.6547,356.323,941.0239,10890.462,16444.555,14991.848,5073.232,5571.383,4729.7573,16762.477,1315.8677,3057.638
6,5897.5,983.4928,7870.504,3193.361,5497.5796,5820.4043,45591.043,2773.0825,657.3127,22843.373,7879.169,41565.81,4422.422,1476.0087,3622.3567,2332.2852,1971.7275,26860.492,914.4596,606.12915,568.0755,274.76483,640.53656,10118.658,11873.47,13575.074,4598.41,4844.7397,3243.753,12244.051,1210.716,2644.7942
7,5651.2524,968.7735,7711.118,3087.4385,5328.9043,5635.655,44389.594,2691.463,621.3778,23208.93,7478.998,39921.246,4410.6113,1488.2433,3554.4844,2277.8708,1959.9434,27103.469,880.2576,598.2959,541.3484,271.7807,621.27594,10065.852,11301.896,13392.157,4678.598,4716.3984,3073.6104,11693.111,1200.3193,2594.2896
8,5646.259,967.8484,7703.134,3086.198,5331.9004,5633.915,44376.684,2691.67,621.2904,23183.402,7479.575,39854.004,4409.427,1486.6533,3550.6147,2279.091,1960.2032,27091.402,879.83575,598.33716,540.93054,271.3884,619.6779,10059.677,11306.469,13387.271,4671.384,4718.2046,3072.4895,11691.401,1199.6108,2593.436
9,5988.203,997.58496,8009.082,3291.0771,5668.409,5933.251,45949.41,2813.1235,683.9306,22684.883,8191.799,43773.867,4371.448,1473.1061,3652.2324,2375.06,1984.6772,26182.025,927.9015,609.53076,582.5618,278.99905,672.7835,10098.212,12543.73,13665.396,4593.812,4903.8594,3416.1484,12835.244,1211.7063,2678.671
