,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,9279.494,1699.8754,11405.717,4835.0146,6999.8413,9125.734,74512.86,4398.5996,1039.6077,31683.984,10589.668,60286.69,5613.843,2136.623,5556.7246,3575.0664,2139.275,42877.33,1526.6333,886.20435,957.7795,442.55447,991.99945,14032.766,15458.828,19489.566,6227.9023,6456.5234,5029.801,17667.95,1833.7905,3558.791
1,10222.018,1538.1162,11214.861,4288.1934,8630.102,8918.719,71600.83,4955.7046,1229.8282,31030.203,10823.222,65564.97,5809.6606,2149.5273,5792.673,3772.1401,2170.6108,47975.62,1648.2751,831.0707,1000.1274,374.68823,847.0088,16308.688,18309.96,22257.734,6989.546,6429.77,4804.585,20194.773,1969.5928,3836.4004
2,8769.033,1556.7521,10162.049,4110.1,6674.3535,7582.8867,63010.438,4165.8623,1112.5579,30588.648,11302.965,59337.605,4486.9985,2009.3354,4563.3394,3146.9524,2236.2437,36501.22,1498.1631,830.8273,939.41223,367.4997,1020.94965,12702.557,17530.625,19710.27,5677.983,6253.4136,5056.43,19832.703,1805.6936,3440.9146
3,8494.443,1787.0575,10590.985,4914.4873,8144.242,8275.907,54105.652,4816.6826,1209.6842,28977.898,11019.618,66782.61,4625.037,2069.3638,5330.242,3056.8865,2062.1228,30413.633,1530.6189,713.17065,946.01636,451.2064,965.3275,13892.947,20515.926,19212.402,5464.665,5773.1533,5485.3047,21694.547,1702.8779,3321.5645
4,9480.152,1456.7664,10264.236,4266.345,7842.146,7420.08,57457.598,4501.1865,995.02783,31358.5,9620.737,54275.383,7134.92,2029.8083,4365.381,3177.2993,1980.6799,35268.18,1414.8411,834.8163,832.59973,393.55743,851.8485,14501.037,16426.07,19685.422,6169.6885,6163.865,4860.6104,16501.854,1727.3259,3335.9402
5,7750.646,1394.8649,9925.196,3722.982,5686.049,7006.449,51942.684,3829.8835,893.6733,27953.67,8634.695,42506.453,4902.9824,1892.791,4803.919,3046.699,1994.6163,33510.168,1380.4468,669.7295,777.24976,372.8001,756.98987,11463.347,11627.018,17772.547,4988.41,5651.1924,4100.4185,12946.002,1394.6835,3129.603
6,8155.046,1754.992,9848.572,4942.344,6128.352,7671.408,56487.664,4064.4202,1148.138,27161.02,10093.797,63731.324,6380.535,2063.8486,4855.1904,2826.48,2081.8223,35665.03,1326.4612,712.46155,956.6234,486.0002,1211.0491,14285.008,18796.688,17732.941,6396.2505,5837.9097,5788.4644,19561.094,1445.2102,3563.2832
7,8026.5107,1526.2488,10359.541,4212.303,5273.681,7060.3105,65232.332,3502.959,821.0695,32311.016,7955.131,49528.258,6258.583,2312.4644,4944.4683,3084.204,1978.8938,37382.242,1199.7842,741.34265,855.0519,402.5282,829.08057,13999.278,11901.74,18490.432,5876.0366,6578.296,4280.7983,14284.9375,1748.3815,3177.9368
8,7911.167,1483.3398,9081.04,3881.248,6603.658,6799.9443,59458.55,3648.4775,817.4644,28150.416,8857.27,44827.055,5644.4365,1990.0758,5160.7554,3030.9805,2084.956,28595.047,1257.0612,808.9928,843.906,389.86737,813.89105,12293.76,13780.285,17895.023,5090.6636,5406.3477,4419.9365,14183.008,1434.5648,3010.8428
9,8391.404,1446.7604,10297.154,4133.116,7112.9663,7398.5312,57282.996,3441.0342,979.0438,27558.695,10176.781,56341.984,4240.82,1974.6407,5070.7637,3204.8945,2047.8766,32029.113,1298.0901,799.5781,938.46295,389.1993,995.5305,13837.141,15320.1045,17176.396,5557.831,6165.816,4592.721,16580.65,1634.8594,3302.8396
10,8967.084,1325.8727,9496.196,3949.6406,5907.3955,7101.1396,65597.09,4128.2026,806.6865,33953.68,8283.446,49710.84,5160.4004,2044.2617,4729.3984,3150.067,1963.5818,48829.535,1431.0865,759.1854,802.22375,375.2371,730.01355,13715.053,12635.012,18667.115,5819.665,5602.3857,3923.8154,13818.781,1741.5079,3075.3735
11,9983.898,1455.8763,11109.18,4318.419,8491.144,8617.02,74034.484,4626.8877,1099.7356,34714.58,9917.387,62423.88,5513.7627,2240.7239,5669.1045,3323.6323,2211.1785,46477.742,1510.5293,868.60724,932.4907,379.885,741.6934,16162.9795,14301.722,20922.943,6465.3623,6596.712,4338.4473,16132.604,1848.9558,3686.1948
12,8211.504,1624.8523,11152.379,3938.4893,5297.7646,8053.27,63555.992,4672.5127,1127.8984,33702.203,11782.672,68761.734,4936.7407,2225.329,4902.927,3317.6523,2140.5469,31371.053,1344.7444,775.35406,980.23694,419.92657,961.52026,13918.145,19843.727,18562.814,5849.7188,5990.2715,5027.8223,19738.621,1506.7849,3726.0464
13,7078.2607,1527.3157,8578.146,4638.8657,3558.0774,6491.378,50131.73,3875.5347,889.9373,27454.602,9171.814,46065.03,4768.882,1897.4319,4642.3057,2805.0488,2080.6377,33561.64,1223.1951,736.7659,728.1378,424.91266,948.6668,12871.413,13921.738,14667.437,4514.838,5474.6416,4587.6714,14336.029,1483.8649,3011.3777
14,7432.654,1410.5911,9294.282,4476.7334,6847.9253,6816.1357,55513.1,3443.5215,865.2148,27289.703,8542.174,42017.51,5490.601,1904.4636,4512.5347,2927.649,2100.5427,33408.516,1236.7607,784.97406,702.96375,414.5822,789.9011,11157.652,13532.906,15723.363,4814.0728,5054.2563,4362.5024,14193.088,1540.7927,3362.7688
15,6973.919,1259.1311,8905.217,3495.7395,5453.957,6821.664,51574.723,3652.3127,857.4415,25379.467,9184.217,46222.34,3993.9043,1794.5421,4326.7305,2998.4067,2056.1787,31305.271,1174.5647,819.76404,807.03467,345.1014,828.16345,11886.323,13981.508,15930.844,4848.1304,4830.125,4210.951,14445.869,1359.5667,3069.355
16,9463.408,1483.283,12095.141,4732.8057,6716.634,8405.365,65162.78,4380.019,1088.6309,31890.848,12010.842,63791.227,4694.297,2104.5173,5037.3506,3672.0913,2215.8071,40525.953,1565.0109,906.5051,1066.7808,452.77,980.5482,14986.498,19070.447,19218.414,6665.6465,6062.5625,5111.8438,21260.602,1606.4788,3626.3
17,9224.798,1532.2562,11183.818,4002.2722,6777.399,7657.1797,68042.81,4689.1953,1156.6467,28117.418,10593.849,59058.1,5441.785,2140.641,4930.373,3372.124,2009.4185,40997.5,1302.2542,755.0987,1051.0852,438.64032,1052.4824,16923.613,17181.16,18660.104,6503.334,6539.5225,5070.295,18526.748,1578.0082,3200.1023
18,7986.871,1505.0957,8792.411,3551.394,4688.5264,6773.572,50633.508,3497.1147,885.47595,26128.504,8319.73,45226.36,4968.6523,1914.4972,4811.277,3032.436,2053.4998,28252.145,1365.2319,770.0431,812.9261,392.89883,852.4314,12882.207,13939.658,16295.843,5003.6978,5014.8574,4450.881,15097.734,1648.552,3123.4612
19,9345.501,1434.6912,10860.814,4003.6968,6089.0166,8240.419,67690.09,4640.746,1171.407,32908.61,10462.436,63165.375,3863.4365,1765.6523,4802.1333,3320.182,2143.4531,38836.836,1386.2168,875.23206,947.4199,407.89233,796.97516,15014.234,16969.45,18084.684,6197.8203,6097.397,4308.5293,19338.76,1646.6727,3286.921
20,8235.315,1467.3486,9409.998,3509.1414,7037.192,6947.6294,54543.93,4260.5435,899.9255,27344.023,9132.079,50006.297,4315.448,1825.9891,4420.4404,3328.647,2190.1133,32185.855,1275.4426,703.1251,816.97437,354.0446,956.1438,13944.375,14114.42,16715.938,5519.4873,5578.6846,4634.0117,14725.418,1658.8784,3364.8696
21,8960.185,1739.6348,11818.689,5163.868,6998.201,8759.504,69190.97,4224.0713,1031.3547,28579.477,10670.285,63639.797,6844.378,2418.5208,5416.998,3339.8662,2049.8755,40852.523,1529.8123,796.49756,1025.4309,456.6761,1036.8369,14772.067,16628.941,20402.805,6680.0312,7411.5,5269.948,17961.773,1959.1876,3605.1929
22,8299.638,1555.7931,10493.852,4191.956,6385.94,7978.593,66786.836,3719.2065,963.5347,25274.738,9050.179,59405.098,5144.303,2206.5315,4461.848,3429.54,2090.8362,31831.879,1275.0018,828.5254,822.78937,374.27307,935.9427,14130.875,14195.123,18429.957,5926.1543,6476.2197,4482.0747,15390.475,1775.9878,3485.236
23,9772.8,1449.3538,10312.36,4342.597,7942.305,8617.785,74244.16,4913.9517,1255.4343,34902.484,10992.291,58935.312,5076.1016,2070.8218,5242.256,3399.5505,2171.2808,46119.383,1507.7273,896.09045,943.4142,389.51892,958.99634,15874.76,18467.838,19659.975,6925.3843,6133.8975,4956.5073,20510.785,1563.5804,3552.715
24,9918.628,1578.3518,10841.996,4819.497,6640.969,8624.152,68910.93,4063.2063,1075.0133,35419.395,9927.014,53847.332,6937.324,2409.4048,5450.625,3511.7197,2030.1598,44847.64,1558.007,791.1084,993.93835,409.49548,905.3401,15408.535,14302.65,21462.809,6257.0693,6948.36,4808.797,15841.52,1795.2583,3715.6777
25,10995.033,1720.9333,10826.871,5126.5537,7698.4043,8584.725,71375.96,4798.1006,1100.9939,31862.598,10863.273,68779.14,6514.2617,2424.4294,5398.675,3368.898,2120.352,43938.21,1616.544,884.12415,1088.4646,430.858,1080.127,16168.884,16388.49,21686.074,6696.126,7244.0244,5290.148,18107.809,1802.0433,3723.9067
26,8525.317,1302.4374,10118.773,3594.8027,6759.371,6251.1,59687.863,3773.6238,840.3184,30787.02,8360.842,45252.96,3330.089,1836.382,4332.6055,2961.2737,2167.0586,36465.35,1241.4751,765.14197,740.8229,332.79224,730.31555,13319.021,10331.213,15885.824,5916.152,5203.004,3549.4941,13352.928,1618.7478,2930.497
27,10039.09,1530.9629,10702.342,4986.06,6702.8955,8899.289,66336.28,4714.758,1077.4951,32606.543,10313.847,64608.598,4612.214,2243.665,5023.6035,3549.302,2058.911,43377.78,1502.7495,741.349,916.33044,407.34033,945.7692,15808.674,15633.002,20357.902,6036.756,6246.888,4983.301,17899.842,1646.2515,3577.021
28,7679.4126,1251.488,9788.009,3540.0767,5425.13,6253.103,58994.633,3787.7493,686.60126,28655.791,8197.72,46752.023,4372.172,1854.188,4406.3115,2877.3677,1954.094,35115.547,1304.8625,796.2373,700.55676,316.27368,792.1,12395.652,11591.906,15111.691,5625.1426,5027.1924,3702.6643,12096.22,1569.1356,2900.3413
29,8396.032,1373.7144,9923.378,3543.6714,8262.976,7544.6807,69678.625,4730.0654,959.40466,30266.617,8343.913,51739.754,5457.662,2105.8777,5130.5195,3211.1802,2100.0989,40269.125,1366.249,958.42786,839.91815,360.26624,784.5736,14594.98,11735.612,19504.24,6731.044,5445.6426,3840.5134,14546.834,1676.6932,3260.607
30,9395.746,1403.721,10116.27,4089.479,6232.6084,7761.6953,69129.984,4084.1702,869.5919,36457.69,8291.984,54248.984,7507.2153,2344.626,4994.7603,3178.5278,1886.5374,37555.645,1202.2976,822.0346,827.3302,441.60904,759.9242,14694.452,12564.941,20342.86,6881.074,5921.832,4187.4785,12495.857,1734.7839,3324.8938
31,8410.207,1587.6771,11432.143,4865.4287,6143.1577,7979.425,67885.29,3752.781,1002.40814,28411.84,10184.23,63850.926,6122.8164,2086.7144,4837.986,3250.874,2221.4382,32820.766,1503.1497,775.9033,947.29645,467.24182,1034.541,15742.434,16623.457,19656.852,5677.714,6392.722,5229.5547,18138.762,1655.4663,3552.107
32,6879.245,1462.2843,9199.162,3964.6726,6328.3433,6548.485,54298.75,3901.434,811.3305,26620.92,8664.994,45985.92,6196.0786,2031.7288,4717.5674,3375.7847,1996.537,32662.084,1259.9447,755.59924,781.49255,404.78174,848.3121,11854.919,12736.766,15543.389,4413.3926,5568.942,4536.341,13445.692,1319.3246,3266.9458
