,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,9408.033,1519.9597,10928.883,4385.3867,6777.4424,8274.676,69999.92,4519.6675,1087.938,31289.516,10340.494,60435.344,5507.456,2103.7568,5045.379,3423.5037,2090.2856,41960.92,1474.8262,809.02997,989.8881,375.88858,891.99274,14912.032,16260.98,19453.598,6101.7153,6382.0,4673.7593,17887.086,1731.1724,3532.1045
1,7466.8877,1450.967,9245.816,3972.0364,5633.5713,6949.8257,55751.6,3664.7393,913.50574,26074.797,9127.85,48586.46,4990.1377,1886.3391,4460.7773,2941.2578,2013.7762,31249.738,1278.0244,678.527,830.16943,365.86932,844.87305,12252.806,14077.133,16389.035,4884.3945,5381.928,4222.8145,15028.451,1506.0465,3152.0244
2,6507.7866,1374.8113,8406.037,3637.7314,4459.0947,6149.519,49800.51,3197.5496,793.9612,23708.969,8040.0913,41867.594,4183.192,1765.3167,4028.436,2653.286,1940.0193,28312.857,1129.7368,603.9187,747.34796,375.79584,836.52313,10881.963,12105.462,14225.729,4508.4956,4587.663,3923.166,13003.742,1335.4973,2879.7825
3,10283.619,1624.3169,11613.053,4886.7554,8197.562,8979.948,74132.99,5048.9155,1205.4841,33607.453,11178.489,69173.15,6246.867,2290.9497,5461.504,3720.4316,2182.5532,46312.207,1611.1433,877.1961,1066.0847,408.56787,947.85785,16069.946,18450.715,21075.953,6591.8555,7060.6704,5188.622,20021.254,1902.5651,3811.4185
4,10029.051,1651.0823,11430.605,4987.0757,7479.5205,8759.473,72153.69,4836.4976,1185.0173,32996.992,11280.219,70225.586,6101.081,2271.208,5266.2188,3562.2922,2143.3042,44549.76,1541.9275,835.31995,1057.0156,428.89508,1038.8817,15767.129,18701.488,20319.152,6496.6436,6941.9727,5408.254,20012.68,1816.7544,3716.515
5,7692.829,1464.506,9416.973,4042.6414,5866.856,7099.6455,57190.266,3748.2092,923.1671,27046.162,9207.666,49929.438,5355.5625,1947.544,4560.727,3067.504,2028.4146,33160.016,1299.2759,708.75854,842.8209,373.6585,840.9801,12645.361,14184.662,17028.398,5134.5225,5584.3213,4280.045,15170.799,1546.8154,3210.4473
6,7115.7075,1407.4355,8671.484,3788.6094,5329.3403,6381.9365,53310.18,3369.7876,797.35944,25769.098,7958.051,42673.42,5501.019,1945.4829,4425.6377,2717.463,1980.218,33251.52,1206.9968,666.2925,759.86743,391.43982,787.3441,11739.213,11730.58,15918.713,4815.141,5168.822,3961.1125,12558.507,1464.7649,3035.2124
7,8271.01,1433.1372,9677.34,3950.341,5909.293,7164.013,62321.938,3806.1528,869.6736,29308.426,8494.965,47448.324,6153.9775,2108.8723,4852.218,3008.654,2003.7906,39675.465,1323.4443,754.0065,841.6887,391.86737,775.4063,13295.66,12254.362,18101.754,5472.8247,5815.249,4074.684,13577.859,1631.5721,3268.962
8,9455.857,1513.139,10958.45,4353.9785,6951.741,8334.639,70396.43,4557.86,1091.4373,31433.17,10278.533,59761.562,5539.449,2108.0396,5107.8945,3458.4805,2098.841,42383.023,1493.0369,819.6543,989.52606,368.69537,862.99176,14981.668,16129.204,19683.312,6120.2383,6403.705,4587.079,17825.2,1757.1055,3561.9023
9,8953.773,1466.4482,10557.295,4129.166,6311.6953,7937.204,67592.97,4270.1377,1026.4109,30267.863,9817.123,55549.92,5259.6504,2024.9663,4907.237,3303.788,2057.477,40014.938,1417.97,782.2149,941.5364,358.30426,844.12805,14346.768,15064.68,18798.412,5865.411,6062.0317,4360.118,16694.926,1670.913,3419.67
10,9745.711,1700.6758,11186.397,5211.8047,7539.6616,8696.857,68940.78,4756.627,1183.9094,32420.973,11365.199,70915.11,6281.583,2289.6255,5253.2676,3495.3599,2149.486,42717.95,1537.8389,812.3341,1046.8813,447.54495,1081.675,15537.879,19145.482,20084.348,6398.9204,6942.007,5568.216,20171.328,1810.5724,3719.874
11,10750.396,1775.7931,12004.219,5643.1934,8418.809,9509.014,75391.766,5232.876,1289.5472,35204.695,12001.342,77351.58,6845.8545,2465.2935,5673.0986,3708.7378,2196.7812,48111.438,1681.6887,873.15326,1135.9001,464.563,1103.2119,16927.434,20378.012,21952.928,7003.9077,7544.781,5834.4023,21791.367,1976.1176,3994.8223
12,9293.234,1455.7598,10506.703,4148.417,7004.3228,7739.8076,69368.625,4308.638,935.0032,32991.12,8731.433,52705.13,6908.1167,2288.2974,5255.717,3308.9902,2062.0034,46608.906,1431.5688,824.83905,895.76086,409.34152,780.3721,14739.871,12755.633,19664.133,6215.791,6365.921,4211.64,14465.75,1778.8055,3466.2766
13,9212.875,1453.8293,10428.223,4083.0046,6667.409,7662.689,69188.94,4216.746,923.6982,32430.332,8649.915,51204.766,6728.271,2260.104,5210.15,3225.456,2042.3032,45747.242,1421.6727,813.2731,895.05994,405.89276,778.72534,14554.512,12412.302,19499.656,6077.3213,6267.1,4168.199,14182.01,1751.0061,3426.683
14,8970.357,1443.3262,10563.352,4052.4607,6310.01,7892.293,68051.0,4261.499,1008.56226,30594.55,9604.396,54519.305,5325.338,2029.9927,4924.5664,3296.4517,2053.2117,40666.31,1413.0767,783.5842,930.36896,355.9509,823.2064,14393.283,14561.607,18802.305,5912.87,6027.6123,4249.453,16280.881,1672.3269,3404.9407
15,10847.858,1684.9097,12056.096,5195.129,9146.8125,9435.419,76910.0,5411.7065,1280.2727,35084.36,11702.459,74617.375,6723.003,2408.3806,5725.6914,3916.859,2243.4788,49139.14,1704.0747,922.08875,1116.6511,427.7384,974.1793,16812.66,19780.05,22116.016,6903.7344,7491.303,5494.5537,21356.02,2014.2129,3987.7617
16,10208.847,1526.3741,11449.299,4587.448,8888.43,8910.075,74630.945,5147.1035,1146.4463,34201.46,10301.615,63209.887,6690.5054,2318.0676,5626.01,3803.93,2205.3882,48702.445,1655.0688,913.3395,1027.1418,382.68524,758.36566,16052.033,16383.988,21582.723,6653.0273,7001.8413,4574.336,18335.465,1981.1323,3833.7983
17,9440.988,1472.7319,10883.264,4244.1787,7325.359,8274.479,70637.31,4594.2705,1054.9358,32065.625,9790.432,57389.633,5911.3613,2150.3528,5213.306,3498.1938,2112.9473,44072.85,1507.6804,837.5557,964.37177,367.26733,786.94135,15034.244,15069.062,19951.752,6220.7305,6403.9453,4343.476,16893.906,1795.9036,3572.4673
18,8259.8125,1449.1234,9839.904,4007.4468,5925.1787,7323.7383,61966.188,3905.3765,931.08826,28804.28,9111.814,50535.22,5623.58,2022.9768,4722.217,3123.7695,2021.7849,37094.06,1336.3572,741.3024,870.76904,375.71326,818.5503,13335.535,13637.099,17816.215,5461.7896,5778.7637,4213.09,15006.074,1599.1982,3269.642
19,10448.137,1586.0944,11708.191,4764.7427,8851.619,9180.009,75753.97,5243.7075,1214.7891,33984.332,10964.798,66683.984,6379.3384,2301.058,5644.034,3843.0862,2213.7327,47842.906,1685.7719,915.41626,1073.7749,382.45844,826.4628,16275.153,17823.934,21813.045,6638.044,7133.067,4860.968,19730.707,1989.6141,3897.2708
20,8703.487,1529.0598,10340.782,4363.7646,6497.6494,7856.8496,64143.242,4209.365,1040.455,29464.652,10114.496,58108.72,5403.042,2040.1235,4870.7627,3284.8704,2079.1714,37859.457,1402.7903,765.47217,933.55444,383.08124,918.0173,14043.643,16152.554,18468.074,5718.4688,6111.6514,4690.4336,17312.537,1656.0481,3424.311
21,9214.414,1463.0375,10384.08,4146.6646,6867.633,7637.245,68888.414,4223.246,914.12964,33034.652,8562.697,51595.664,7060.6187,2317.145,5259.2983,3267.4216,2049.3228,47083.645,1415.4108,822.5612,885.4872,417.40158,781.02686,14620.689,12359.029,19633.566,6192.1104,6375.0684,4199.502,14016.01,1772.0364,3447.729
22,9516.203,1956.2133,10893.979,6485.302,7875.1216,8894.97,62125.016,4855.7646,1256.0862,31568.15,12210.125,78128.91,7503.987,2510.4956,5324.1826,3174.8538,2146.66,38028.383,1646.057,717.84686,1109.0332,548.38513,1314.8147,15444.184,21226.57,19801.227,6137.9395,7286.0454,6488.452,21868.316,1859.4993,3835.5667
23,9364.963,1916.2533,10747.609,6231.4033,7735.206,8688.147,61467.508,4757.6514,1228.5469,31064.973,11958.145,75868.67,7271.0645,2450.4417,5253.0303,3171.1592,2144.2737,37710.9,1608.0692,722.3375,1082.7172,532.43726,1280.784,15210.677,20799.812,19509.5,6027.048,7153.3086,6330.0273,21349.152,1828.5217,3770.8389
24,7304.6934,1431.2554,8941.219,3866.8096,5382.432,6669.5264,54938.293,3483.345,848.0725,26091.846,8453.369,45053.445,5266.885,1934.4362,4463.0117,2819.9963,1991.874,32642.805,1242.0608,674.6221,796.63806,382.55695,801.19226,11961.779,12603.364,16260.282,4880.8237,5267.9375,4064.1184,13564.427,1485.7667,3097.3079
25,9430.717,1774.2698,10893.532,5561.4995,7635.596,8627.824,64916.266,4702.871,1188.4565,31627.469,11526.067,72140.87,6617.631,2328.5444,5229.1416,3385.377,2154.149,40251.78,1549.4457,778.2471,1045.6879,476.47473,1144.5642,15274.425,19728.61,19767.48,6237.451,6975.2285,5816.155,20456.973,1806.8296,3722.4692
26,9478.646,1482.9369,10932.068,4275.625,7295.37,8319.512,70771.016,4609.7695,1068.7255,31968.152,9935.264,58100.414,5821.797,2140.724,5204.249,3498.7256,2112.6726,43732.02,1510.91,835.40155,973.20154,366.1634,802.8002,15059.605,15385.298,19939.367,6201.0635,6419.5625,4400.1777,17196.46,1793.9731,3579.8909
27,9447.787,1529.7971,10955.09,4415.1284,6821.986,8312.761,70099.8,4521.612,1094.0349,31402.32,10379.082,60831.58,5534.663,2114.7856,5078.512,3429.933,2093.4146,42164.977,1477.9895,812.1371,991.22064,377.70563,898.67566,14965.082,16408.89,19561.242,6119.8726,6418.5737,4704.675,17998.234,1741.575,3552.8271
28,9099.625,1448.9603,10648.742,4103.628,6644.2046,7998.084,68854.69,4364.9316,1018.3845,31116.092,9615.094,55251.78,5543.385,2073.3164,5016.3687,3365.823,2072.9155,41890.887,1442.1699,801.58044,938.13916,360.3053,807.0582,14589.452,14614.738,19168.328,6026.1997,6139.4346,4262.7236,16372.731,1711.7354,3455.399
29,9432.781,1452.0884,10803.622,4172.8345,7437.405,8164.414,70409.62,4560.963,1024.1016,32327.426,9428.041,55598.484,6181.7056,2175.706,5267.652,3467.2793,2110.2002,44963.35,1501.833,841.59845,941.5886,369.89664,757.58405,15028.129,14341.411,19998.508,6223.7334,6392.035,4213.968,16185.828,1809.9609,3560.5303
